Query,Expected Entity,Predicted Entity,Confidence
add this track to my Hands Up playlist,,playlist_owner,0.43928346037864685
add this track to my Hands Up playlist,music_item,,0.0
add this track to my Hands Up playlist,playlist_owner,,0.0
add this track to my Hands Up playlist,playlist,,0.0
Add the track to the drum & breaks playlist.,music_item,music_item,0.9538328647613525
Add the track to the drum & breaks playlist.,,playlist,0.36067572236061096
Add the track to the drum & breaks playlist.,artist,,0.0
Add the track to the drum & breaks playlist.,playlist_owner,,0.0
Add the track to the drum & breaks playlist.,playlist,,0.0
Add millie corretjer to the rhythm playlist,entity_name,,0.0
Add millie corretjer to the rhythm playlist,playlist,,0.0
Add Recalled to Life to This Is Alejandro Fernandez,,track,0.5010008215904236
Add Recalled to Life to This Is Alejandro Fernandez,,object_name,0.4137449562549591
Add Recalled to Life to This Is Alejandro Fernandez,artist,,0.0
Add Recalled to Life to This Is Alejandro Fernandez,music_item,,0.0
Add Recalled to Life to This Is Alejandro Fernandez,playlist,,0.0
Add Michael Wittig music to Country Icon playlist,entity_name,object_name,0.25574254989624023
Add Michael Wittig music to Country Icon playlist,,object_name,0.53
Add Michael Wittig music to Country Icon playlist,playlist_owner,,0.0
Add Michael Wittig music to Country Icon playlist,playlist,,0.0
add Highway Patrolman in my playlist this is al green,,object_name,0.40756872296333313
add Highway Patrolman in my playlist this is al green,,playlist_owner,0.9170412421226501
add Highway Patrolman in my playlist this is al green,,object_name,0.19651548564434052
add Highway Patrolman in my playlist this is al green,music_item,,0.0
add Highway Patrolman in my playlist this is al green,artist,,0.0
add Highway Patrolman in my playlist this is al green,playlist_owner,,0.0
add Highway Patrolman in my playlist this is al green,playlist,,0.0
add A Very Cellular Song to masters of metal playlist,,object_name,0.45429277420043945
add A Very Cellular Song to masters of metal playlist,,object_name,0.6599147915840149
add A Very Cellular Song to masters of metal playlist,,music_item,0.9811737537384033
add A Very Cellular Song to masters of metal playlist,,location_name,0.10312146693468094
add A Very Cellular Song to masters of metal playlist,,playlist,0.7340970039367676
add A Very Cellular Song to masters of metal playlist,music_item,,0.0
add A Very Cellular Song to masters of metal playlist,playlist_owner,,0.0
add A Very Cellular Song to masters of metal playlist,playlist,,0.0
Add Toyan to my Epic Gaming playlist.,,playlist_owner,0.9115003347396851
Add Toyan to my Epic Gaming playlist.,music_item,object_type,0.32001763582229614
Add Toyan to my Epic Gaming playlist.,,object_type,0.325793594121933
Add Toyan to my Epic Gaming playlist.,artist,,0.0
Add Toyan to my Epic Gaming playlist.,playlist,,0.0
can you add the current tune to my Calm before the storm playlist,,object_select,0.7494577169418335
can you add the current tune to my Calm before the storm playlist,,music_item,0.9914830327033997
can you add the current tune to my Calm before the storm playlist,,playlist_owner,0.9391915202140808
can you add the current tune to my Calm before the storm playlist,,condition_description,0.9486522078514099
can you add the current tune to my Calm before the storm playlist,music_item,,0.0
can you add the current tune to my Calm before the storm playlist,playlist,,0.0
can you add the current tune to my Calm before the storm playlist,artist,,0.0
can you add the current tune to my Calm before the storm playlist,playlist_owner,,0.0
Add Annesley Malewana album to playlist indietronic,artist,artist,0.933009922504425
Add Annesley Malewana album to playlist indietronic,,artist,0.2574388384819031
Add Annesley Malewana album to playlist indietronic,,playlist,0.5399723649024963
Add Annesley Malewana album to playlist indietronic,music_item,,0.0
Add Annesley Malewana album to playlist indietronic,playlist_owner,,0.0
Add Annesley Malewana album to playlist indietronic,playlist,,0.0
add tommy johnson to The MetalSucks Playlist,,artist,0.66
add tommy johnson to The MetalSucks Playlist,,playlist,0.66
add tommy johnson to The MetalSucks Playlist,music_item,,0.0
add tommy johnson to The MetalSucks Playlist,playlist_owner,,0.0
add tommy johnson to The MetalSucks Playlist,playlist,,0.0
Please add The image of you to my playlist Crate Diggers Anonymous,,object_name,0.7369828224182129
Please add The image of you to my playlist Crate Diggers Anonymous,,playlist_owner,0.915196418762207
Please add The image of you to my playlist Crate Diggers Anonymous,,object_name,0.31660741567611694
Please add The image of you to my playlist Crate Diggers Anonymous,music_item,,0.0
Please add The image of you to my playlist Crate Diggers Anonymous,playlist_owner,,0.0
Please add The image of you to my playlist Crate Diggers Anonymous,playlist,,0.0
"Onto jerry's Classical Moments in Movies, please add the album.",,artist,0.8750140070915222
"Onto jerry's Classical Moments in Movies, please add the album.",,playlist,0.8387306928634644
"Onto jerry's Classical Moments in Movies, please add the album.",,rating_unit,0.19974681735038757
"Onto jerry's Classical Moments in Movies, please add the album.",,movie_type,0.846657395362854
"Onto jerry's Classical Moments in Movies, please add the album.",,object_name,0.3087182641029358
"Onto jerry's Classical Moments in Movies, please add the album.",music_item,,0.0
"Onto jerry's Classical Moments in Movies, please add the album.",playlist,,0.0
Add the album to the The Sweet Suite playlist.,,object_name,0.5935830473899841
Add the album to the The Sweet Suite playlist.,music_item,,0.0
Add the album to the The Sweet Suite playlist.,artist,,0.0
Add the album to the The Sweet Suite playlist.,playlist,,0.0
Please add some Pete Townshend to my playlist Fiesta Hits con Lali,music_item,object_name,0.54
Please add some Pete Townshend to my playlist Fiesta Hits con Lali,,playlist_owner,0.9080706834793091
Please add some Pete Townshend to my playlist Fiesta Hits con Lali,,object_name,0.4003317654132843
Please add some Pete Townshend to my playlist Fiesta Hits con Lali,artist,,0.0
Please add some Pete Townshend to my playlist Fiesta Hits con Lali,playlist,,0.0
Add a track to playlist Cena con Amigos,,music_item,0.9543106555938721
Add a track to playlist Cena con Amigos,,playlist_owner,0.1248539462685585
Add a track to playlist Cena con Amigos,,playlist,0.23447012901306152
Add a track to playlist Cena con Amigos,artist,,0.0
Add a track to playlist Cena con Amigos,playlist_owner,,0.0
Add a track to playlist Cena con Amigos,playlist,,0.0
Add this artist to fairy tales playlist,,music_item,0.9935054779052734
Add this artist to fairy tales playlist,,spatial_relation,0.3083377182483673
Add this artist to fairy tales playlist,entity_name,,0.0
Add this artist to fairy tales playlist,playlist_owner,,0.0
Add this artist to fairy tales playlist,playlist,,0.0
Add the song to the Mac 'N Cheese playlist.,music_item,music_item,0.9958720803260803
Add the song to the Mac 'N Cheese playlist.,playlist,object_name,0.4610365927219391
Add the song to the Mac 'N Cheese playlist.,,object_name,0.09336041659116745
"To the travelling playlist, please add this David Gahan song.",,music_item,0.29790741205215454
"To the travelling playlist, please add this David Gahan song.",,artist,0.24599742889404297
"To the travelling playlist, please add this David Gahan song.",,state,0.16925540566444397
"To the travelling playlist, please add this David Gahan song.",,music_item,0.9803723692893982
"To the travelling playlist, please add this David Gahan song.",music_item,,0.0
"To the travelling playlist, please add this David Gahan song.",playlist,,0.0
Put petar georgiev kalica onto the Old School Hip Hop playlist.,playlist_owner,spatial_relation,0.15253636240959167
Put petar georgiev kalica onto the Old School Hip Hop playlist.,,movie_name,0.29807281494140625
Put petar georgiev kalica onto the Old School Hip Hop playlist.,artist,,0.0
Put petar georgiev kalica onto the Old School Hip Hop playlist.,playlist,,0.0
Add the album to the hot 50 playlist.,,track,0.9258785843849182
Add the album to the hot 50 playlist.,,rating_value,0.3736857771873474
Add the album to the hot 50 playlist.,music_item,,0.0
Add the album to the hot 50 playlist.,artist,,0.0
Add the album to the hot 50 playlist.,playlist_owner,,0.0
Add the album to the hot 50 playlist.,playlist,,0.0
Add The Famous Flower of Serving-Men to my evening acoustic playlist.,,object_name,0.7661795020103455
Add The Famous Flower of Serving-Men to my evening acoustic playlist.,artist,object_name,0.32971712946891785
Add The Famous Flower of Serving-Men to my evening acoustic playlist.,,playlist_owner,0.91629958152771
Add The Famous Flower of Serving-Men to my evening acoustic playlist.,,object_name,0.6030925512313843
Add The Famous Flower of Serving-Men to my evening acoustic playlist.,music_item,,0.0
Add The Famous Flower of Serving-Men to my evening acoustic playlist.,playlist_owner,,0.0
Add The Famous Flower of Serving-Men to my evening acoustic playlist.,playlist,,0.0
Can you put this song from Yutaka Ozaki onto my this is miles davis playlist?,playlist_owner,music_item,0.9964487552642822
Can you put this song from Yutaka Ozaki onto my this is miles davis playlist?,,playlist,0.1372646540403366
Can you put this song from Yutaka Ozaki onto my this is miles davis playlist?,,artist,0.2145557999610901
Can you put this song from Yutaka Ozaki onto my this is miles davis playlist?,,playlist_owner,0.881737232208252
Can you put this song from Yutaka Ozaki onto my this is miles davis playlist?,,timeRange,0.1510918140411377
Can you put this song from Yutaka Ozaki onto my this is miles davis playlist?,music_item,,0.0
Can you put this song from Yutaka Ozaki onto my this is miles davis playlist?,playlist,,0.0
I want to book a joint close by the naomi's hostel for a meal for 8 people.,,object_type,0.7180694341659546
I want to book a joint close by the naomi's hostel for a meal for 8 people.,,restaurant_type,0.9860338568687439
I want to book a joint close by the naomi's hostel for a meal for 8 people.,,spatial_relation,0.6005359292030334
I want to book a joint close by the naomi's hostel for a meal for 8 people.,restaurant_type,party_size_description,0.18251237273216248
I want to book a joint close by the naomi's hostel for a meal for 8 people.,,party_size_description,0.40527644753456116
I want to book a joint close by the naomi's hostel for a meal for 8 people.,,best_rating,0.26691824197769165
I want to book a joint close by the naomi's hostel for a meal for 8 people.,party_size_number,,0.0
I want to book a joint close by the naomi's hostel for a meal for 8 people.,country,,0.0
I would like to book a restaurant in Tanzania that is within walking distance for my mom and I,,object_type,0.8435456156730652
I would like to book a restaurant in Tanzania that is within walking distance for my mom and I,,restaurant_type,0.9963768124580383
I would like to book a restaurant in Tanzania that is within walking distance for my mom and I,,spatial_relation,0.11679257452487946
I would like to book a restaurant in Tanzania that is within walking distance for my mom and I,,spatial_relation,0.9200339317321777
I would like to book a restaurant in Tanzania that is within walking distance for my mom and I,,playlist_owner,0.7654783129692078
I would like to book a restaurant in Tanzania that is within walking distance for my mom and I,,party_size_description,0.4659637212753296
I would like to book a restaurant in Tanzania that is within walking distance for my mom and I,restaurant_type,,0.0
I would like to book a restaurant in Tanzania that is within walking distance for my mom and I,timeRange,,0.0
I would like to book a restaurant in Tanzania that is within walking distance for my mom and I,party_size_number,,0.0
I would like to book a restaurant in Tanzania that is within walking distance for my mom and I,city,,0.0
I would like to book a restaurant in Tanzania that is within walking distance for my mom and I,state,,0.0
book spot for four at a indoor pub within the same area of Louisiana in one minute,,rating_value,0.533999502658844
book spot for four at a indoor pub within the same area of Louisiana in one minute,,spatial_relation,0.946833074092865
book spot for four at a indoor pub within the same area of Louisiana in one minute,,object_type,0.19276399910449982
book spot for four at a indoor pub within the same area of Louisiana in one minute,,state,0.3937020003795624
book spot for four at a indoor pub within the same area of Louisiana in one minute,timeRange,timeRange,0.41089242696762085
book spot for four at a indoor pub within the same area of Louisiana in one minute,cuisine,,0.0
book spot for four at a indoor pub within the same area of Louisiana in one minute,restaurant_type,,0.0
